9/16/2003,9:50:56 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeADTools' failed during request for component '{455FE972-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:56 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/16/2003,9:50:56 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,9:50:56 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeADTools' failed during request for component '{455FE972-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:56 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/16/2003,9:50:32 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,9:50:32 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeRRASConsole' failed during request for component '{455FE9EA-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:32 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeRRASConsole', component '{455FE9D3-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\System32\ipxsnap.dll' does not exist."
9/16/2003,9:50:24 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,9:50:23 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeADTools' failed during request for component '{455FE972-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:23 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/16/2003,9:50:23 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,9:50:23 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeADTools' failed during request for component '{455FE972-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:23 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/16/2003,9:50:23 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,9:50:22 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeADTools' failed during request for component '{455FE972-07D6-11D3-9C52-00A0C9F14522}'"
9/16/2003,9:50:22 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/16/2003,9:38:41 PM,ESENT,Information,General ,100,N/A,S2,ntfrs (1876) The database engine 5.02.3790.0000 started.
9/16/2003,9:38:04 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,9:38:03 PM,Microsoft Firewall,Information,None,14003,N/A,S2,Firewall service started.
9/16/2003,9:38:03 PM,Microsoft Web Proxy,Information,None,14186,N/A,S2,The Web Proxy Service was started successfully.
9/16/2003,9:38:02 PM,Microsoft Scheduled Cache Content Download,Information,None,14185,N/A,S2,The Scheduled Cache Content Download Service was started successfully.
9/16/2003,9:38:02 PM,Microsoft ISA Server Control,Information,None,14027,N/A,S2,The Microsoft ISA Server Control Service started.
9/16/2003,9:37:59 PM,Microsoft Search,Information,(1),1003,N/A,S2,The description for Event ID ( 1003 ) in Source ( Microsoft Search ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: .
9/16/2003,9:37:58 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,9:37:51 PM,MSDTC,Information,TM,4097,N/A,S2,"MS DTC started with the following settings:  Security Configuration (OFF = 0 and ON = 1):      Network Administration of Transactions = 0,      Network Clients = 0,      Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0"
9/16/2003,9:37:22 PM,ESENT,Information,General ,100,N/A,S2,lsass (656) The database engine 5.02.3790.0000 started.
9/16/2003,9:34:46 PM,ESENT,Information,General ,101,N/A,S2,lsass (680) The database engine stopped.
9/16/2003,9:34:11 PM,LoadPerf,Information,None,1002,N/A,S2,"Performance counters for the ISAPISearch (ISAPISearch) service are already in Performance Registry, no need to re-install again."
9/16/2003,9:34:10 PM,LoadPerf,Information,None,1002,N/A,S2,"Performance counters for the ContentFilter (ContentFilter) service are already in Performance Registry, no need to re-install again."
9/16/2003,9:34:10 PM,LoadPerf,Information,None,1002,N/A,S2,"Performance counters for the ContentIndex (ContentIndex) service are already in Performance Registry, no need to re-install again."
9/16/2003,9:34:10 PM,LoadPerf,Error,None,3011,N/A,S2,Unloading the performance counter strings for service ISAPISearch (ISAPISearch) failed. The Error code is the first DWORD in Data section.
9/16/2003,9:34:10 PM,LoadPerf,Error,None,3011,N/A,S2,Unloading the performance counter strings for service ContentFilter (ContentFilter) failed. The Error code is the first DWORD in Data section.
9/16/2003,9:34:10 PM,LoadPerf,Error,None,3011,N/A,S2,Unloading the performance counter strings for service ContentIndex (ContentIndex) failed. The Error code is the first DWORD in Data section.
9/16/2003,9:32:42 PM,OnePoint Operations,Error,None,25010,NT AUTHORITY\SYSTEM,S2,"The NT System Provider was unable to resume processing the System event log after re-opening it.  The Provider will retry opening the log every 5 minutes.

Most recent error details: Not enough storage is available to process this command."
9/16/2003,9:32:42 PM,OnePoint Operations,Error,None,25010,NT AUTHORITY\SYSTEM,S2,"The NT Directory Service Provider was unable to resume processing the Directory Service event log after re-opening it.  The Provider will retry opening the log every 5 minutes.

Most recent error details: Not enough storage is available to process this command."
9/16/2003,9:32:41 PM,OnePoint Operations,Error,None,25010,NT AUTHORITY\SYSTEM,S2,"The NT Application Provider was unable to resume processing the Application event log after re-opening it.  The Provider will retry opening the log every 5 minutes.

Most recent error details: Not enough storage is available to process this command."
9/16/2003,9:32:41 PM,OnePoint Operations,Warning,None,25009,NT AUTHORITY\SYSTEM,S2,"The NT System Provider encountered an unexpected error on the System event log.  The Provider will attempt to recover by re-opening the log.

Error details:  Not enough storage is available to process this command."
9/16/2003,9:32:41 PM,OnePoint Operations,Warning,None,25009,NT AUTHORITY\SYSTEM,S2,"The NT Directory Service Provider encountered an unexpected error on the Directory Service event log.  The Provider will attempt to recover by re-opening the log.

Error details:  Not enough storage is available to process this command."
9/16/2003,9:32:41 PM,OnePoint Operations,Warning,None,25009,NT AUTHORITY\SYSTEM,S2,"The NT Application Provider encountered an unexpected error on the Application event log.  The Provider will attempt to recover by re-opening the log.

Error details:  Not enough storage is available to process this command."
9/16/2003,9:32:40 PM,ESENT,Information,General ,100,N/A,S2,svchost (1144) The database engine 5.02.3790.0000 started.
9/16/2003,9:31:16 PM,MsiInstaller,Information,None,1005,N/A,S2,The Windows Installer initiated a system restart to complete or continue the configuration of 'Microsoft Firewall Client'.
9/16/2003,9:31:16 PM,MsiInstaller,Information,None,11724,N/A,S2,Product: Microsoft Firewall Client -- Removal completed successfully.
9/16/2003,9:30:29 PM,Microsoft Fax,Warning,Devices ,32068,N/A,S2,"The description for Event ID ( 32068 ) in Source ( Microsoft Fax ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: *, *."
9/16/2003,9:30:29 PM,Microsoft Fax,Warning,Devices ,32026,N/A,S2,The description for Event ID ( 32026 ) in Source ( Microsoft Fax ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: .
9/16/2003,7:35:28 PM,ESENT,Information,General ,100,N/A,S2,ntfrs (1892) The database engine 5.02.3790.0000 started.
9/16/2003,7:35:04 PM,OnePoint Operations,Information,None,21240,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 Agent on this computer received new rules and configuration settings from its Consolidator.
Configuration Group: mred"
9/16/2003,7:34:48 PM,Microsoft Firewall,Information,None,14003,N/A,S2,Firewall service started.
9/16/2003,7:34:48 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,7:34:47 PM,Microsoft Web Proxy,Information,None,14186,N/A,S2,The Web Proxy Service was started successfully.
9/16/2003,7:34:46 PM,Microsoft Scheduled Cache Content Download,Information,None,14185,N/A,S2,The Scheduled Cache Content Download Service was started successfully.
9/16/2003,7:34:46 PM,Microsoft ISA Server Control,Information,None,14027,N/A,S2,The Microsoft ISA Server Control Service started.
9/16/2003,7:34:44 PM,Microsoft Fax,Warning,Devices ,32068,N/A,S2,"The description for Event ID ( 32068 ) in Source ( Microsoft Fax ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: *, *."
9/16/2003,7:34:44 PM,Microsoft Fax,Warning,Devices ,32026,N/A,S2,The description for Event ID ( 32026 ) in Source ( Microsoft Fax ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: .
9/16/2003,7:34:43 PM,Microsoft Search,Information,(1),1003,N/A,S2,The description for Event ID ( 1003 ) in Source ( Microsoft Search ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: .
9/16/2003,7:34:42 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,7:34:35 PM,MSDTC,Information,TM,4097,N/A,S2,"MS DTC started with the following settings:  Security Configuration (OFF = 0 and ON = 1):      Network Administration of Transactions = 0,      Network Clients = 0,      Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0"
9/16/2003,7:34:06 PM,ESENT,Information,General ,100,N/A,S2,lsass (680) The database engine 5.02.3790.0000 started.
9/16/2003,7:31:29 PM,ESENT,Information,General ,101,N/A,S2,lsass (656) The database engine stopped.
9/16/2003,7:28:45 PM,OnePoint Operations,Error,None,9014,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) terminated due to an unhandled exception.  It will attempt to restart itself.
9/16/2003,7:28:45 PM,OnePoint Operations,Error,None,9016,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service (OnePointService.exe) was unable to allocate  memory, possibly because the system is out of memory.  The service will now exit and attempt to restart."
9/16/2003,7:28:42 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,7:28:40 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,5:08:14 PM,OnePoint Operations,Error,None,9014,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) terminated due to an unhandled exception.  It will attempt to restart itself.
9/16/2003,5:08:14 PM,OnePoint Operations,Error,None,9016,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service (OnePointService.exe) was unable to allocate  memory, possibly because the system is out of memory.  The service will now exit and attempt to restart."
9/16/2003,5:08:13 PM,OnePoint Operations,Error,None,21215,NT AUTHORITY\SYSTEM,S2,"The agent received a corrupt configuration information object.  Error details:  Unknown error 0x8007000E. 
Configuration Group: mred"
9/16/2003,5:08:09 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,5:08:07 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,5:07:37 PM,OnePoint Operations,Information,None,9013,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) has stopped.
9/16/2003,5:06:37 PM,OnePoint Operations,Information,None,9011,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) received a stop request from the Service Control Manager.
9/16/2003,5:06:07 PM,OnePoint Operations,Error,None,9014,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) terminated due to an unhandled exception.  It will attempt to restart itself.
9/16/2003,5:06:07 PM,OnePoint Operations,Error,None,9015,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service (OnePointService.exe) received an unexpected exception. 
 
Thread Id: 0x890 
Thread Name: mredHB 
Exception code: 0x00000000e06d7363 
Exception description: Unrecognized code 
Exception address: 77E649D3 
Exception flags: 0x1"
9/16/2003,5:05:53 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,5:05:51 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,4:05:21 PM,OnePoint Operations,Error,None,21236,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service was unable to create a critical persistent queue file, and will be unable to process any events.

ErrorDetails: 
%File Name: C:\Documents and Settings\All Users\Application Data\Mission Critical Software\OnePoint\mred\AgentResponseMgr.pqf,C:\Documents and Settings\All Users\Application Data\Mission Critical Software\OnePoint\mred\AgentResponseMgr.wkf
Data Status: 
Error code: The paging file is too small for this operation to complete."
9/16/2003,4:05:18 PM,OnePoint Operations,Information,None,9010,NT AUTHORITY\SYSTEM,S2,The Microsoft Operations Manager 2000 service (OnePointService.exe) started.
9/16/2003,4:04:45 PM,OnePoint Operations,Information,None,9022,NT AUTHORITY\SYSTEM,S2,"The reporting information level for the performance monitor extension DLLs has been minimized to prevent  potential event log flooding from the related data sources. This behavior may be overriden by setting  the registry value SOFTWARE\Mission Critical Software\OnePoint\Operations\DisableVerbosePerformanceCounters""  to zero on this computer."
9/16/2003,4:04:44 PM,OnePoint Operations,Information,None,9009,NT AUTHORITY\SYSTEM,S2,"The Microsoft Operations Manager 2000 service executable was started with the following command line. 
 
""C:\Program Files\Microsoft Operations Manager 2000\OnePoint\OnePointService.exe"""
9/16/2003,12:38:15 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/16/2003,10:58:31 AM,SceCli,Information,None,1704,N/A,S2,Security policy in the Group policy objects has been applied successfully.
9/16/2003,12:46:32 AM,Microsoft Scheduled Cache Content Download,Information,None,14155,N/A,S2,The Scheduled Content Download Service finished the job msn. 179 pages visited.
9/16/2003,12:44:51 AM,Microsoft Scheduled Cache Content Download,Information,None,14154,N/A,S2,The Scheduled Content Download Service started the job msn.
9/15/2003,10:30:52 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,10:30:36 PM,MsiInstaller,Information,None,11724,N/A,S2,Product: Microsoft Office 2000 Premium -- Removal completed successfully.
9/15/2003,10:28:23 PM,MsiInstaller,Information,None,11724,N/A,S2,Product: PerfectDisk -- Removal completed successfully.
9/15/2003,10:27:38 PM,PDEngine,Information,None,0,N/A,S2,The description for Event ID ( 0 ) in Source ( PDEngine ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: Service started.
9/15/2003,10:26:51 PM,MsiInstaller,Information,None,11707,N/A,S2,Product: PerfectDisk -- Installation operation completed successfully.
9/15/2003,9:51:58 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:51:57 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDHCPConsole' failed during request for component '{455FE9A7-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:51:57 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:48:27 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:48:27 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:48:27 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:48:27 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:48:27 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:48:27 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:48:27 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:48:26 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:48:26 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:35:38 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:35:37 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:35:37 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:35:37 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:29 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:29 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeWINSConsole' failed during request for component '{455FEA12-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:31:29 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:22 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:22 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeWINSConsole' failed during request for component '{455FEA12-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:31:22 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:22 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:22 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeTAPIConsole' failed during request for component '{455FEA02-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:31:22 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:21 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:21 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries' failed during request for component '{455FE9D4-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:31:21 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:20 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:20 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDNSConsole' failed during request for component '{455FE9AA-07D6-11D3-9C52-00A0C9F14522}'"
9/15/2003,9:31:20 PM,MsiInstaller,Warning,None,1004,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeAdminBinaries', component '{455FE9FE-07D6-11D3-9C52-00A0C9F14522}' failed.  The resource 'C:\WINNT\help\glossary.hlp' does not exist."
9/15/2003,9:31:14 PM,MsiInstaller,Error,None,1018,N/A,S2,"The application 'Windows 2000 Administration Tools' cannot be installed, because it is not compatible with this version of Windows. Please contact the application vendor for an update."
9/15/2003,9:31:13 PM,MsiInstaller,Warning,None,1001,N/A,S2,"Detection of product '{B7298620-EAC6-11D1-8F87-0060082EA63E}', feature 'FeDHCPConsole' failed during request for component '{455FE9A7-07D6-11D3-9C52-00A0C9F14522}'"
